server_name,season,discord_id,username,combined_rank,combined_mmr,combined_games_played_pct,combined_wins,combined_losses,combined_win_pct,crewmate_rank,crewmate_mmr,crewmate_games_played_pct,crewmate_wins,crewmate_losses,crewmate_win_pct,impostor_rank,impostor_mmr,impostor_games_played_pct,impostor_wins,impostor_losses,impostor_win_pct
Bonfire,3,465784737600897026,Python115,933,1039,100,2,2,50,793,1084,75,2,1,67,1290,994,25,0,1,0
Bonfire,3,356811226006945793,Queso,1542,994,100,1,3,25,1579,988,100,1,3,25,653,1001,0,0,0,0
Bonfire,3,390640666256080908,R1.,433,1102,100,70,43,62,1054,1060,81,68,23,75,329,1145,19,2,20,9
Bonfire,3,241677718943432707,Raffty,255,1154,100,20,11,65,259,1179,81,19,6,76,414,1129,19,1,5,17
Bonfire,3,153191618609020929,Rafi,819,1052,100,20,15,57,281,1172,77,20,7,74,1791,931,23,0,8,0
Bonfire,3,250847746364276737,randomnguy,328,1128,100,16,16,50,333,1161,69,15,7,68,470,1094,31,1,9,10
Bonfire,3,758429186607546389,RAPTVRE,948,1037,100,11,12,48,643,1107,78,11,7,61,1748,967,22,0,5,0
Bonfire,3,567916026566541333,raraa,444,1101,100,14,7,67,153,1211,86,14,4,78,1424,992,14,0,3,0
Bonfire,3,659885602841559041,Rattle,1792,946,100,3,7,30,1768,936,90,3,6,33,1774,956,10,0,1,0
Bonfire,3,742923871006490666,RealSavvy,526,1086,100,61,43,59,1234,1020,79,58,24,71,285,1151,21,3,19,14
Bonfire,3,363449706631921664,Redsea,188,1172,100,33,19,63,361,1156,77,30,10,75,191,1189,23,3,9,25
Bonfire,3,245424578300477450,Reputed,727,1060,100,5,5,50,419,1142,70,5,2,71,1684,978,30,0,3,0
Bonfire,3,698008893393207356,rere,347,1123,100,8,1,89,60,1249,89,8,0,100,1195,996,11,0,1,0
Bonfire,3,321102090871111681,retracsatt,121,1200,100,12,5,71,276,1173,82,10,4,71,125,1226,18,2,1,67
Bonfire,3,487739371802460161,ReziFx,1551,992,100,0,1,0,1594,980,100,0,1,0,509,1005,0,0,0,0
Bonfire,3,620326651728887832,Rhino,168,1177,100,99,54,65,1123,1045,80,90,33,73,26,1310,20,9,21,30
Bonfire,3,795170714276986900,RIAS,335,1125,100,6,4,60,681,1104,90,5,4,56,313,1147,10,1,0,100
Bonfire,3,796199512140939295,Rias,377,1113,100,11,5,69,43,1262,75,11,1,92,1755,964,25,0,4,0
Bonfire,3,516395308784156673,Ribbo,364,1118,100,35,30,54,1099,1049,82,33,20,62,200,1188,18,2,10,17
Bonfire,3,396881149814767616,Rich,152,1183,100,23,14,62,382,1151,78,21,8,72,144,1216,22,2,6,25
Bonfire,3,226499595549540352,Rickyy,592,1075,100,5,2,71,353,1157,86,5,1,83,1344,993,14,0,1,0
Bonfire,3,622456040566423564,rie シ,1317,1004,100,2,5,29,1263,1012,86,2,4,33,1199,996,14,0,1,0
Bonfire,3,778791652919607326,RIKROL ඞ EU,242,1159,100,20,8,71,233,1187,89,19,6,76,407,1130,11,1,2,33
Bonfire,3,283643261862805506,RimasHandsLs,199,1168,100,14,7,67,195,1197,86,13,5,72,365,1139,14,1,2,33
Bonfire,3,751711198558289951,Ringer,469,1098,100,18,7,72,120,1222,84,18,3,86,1720,974,16,0,4,0
Bonfire,3,192435602694733824,Robbie,407,1108,100,2,0,100,1001,1064,50,1,0,100,267,1152,50,1,0,100
Bonfire,3,760703429050892350,rodger,298,1137,100,42,16,72,537,1121,86,39,11,78,255,1153,14,3,5,38
Bonfire,3,521658883002073093,Rolla1,86,1206,100,24,10,71,303,1167,88,22,8,73,88,1245,12,2,2,50
Bonfire,3,200797350241763328,Roonis,715,1062,100,94,59,61,630,1108,78,93,27,78,501,1016,22,1,32,3
Bonfire,3,318071282719522816,Roronoa Zoro,721,1061,100,3,1,75,542,1121,100,3,1,75,556,1002,0,0,0,0
Bonfire,3,788200279840915456,Rovd,428,1103,100,21,5,81,69,1244,88,21,2,91,1761,963,12,0,3,0
Bonfire,3,787922913016807454,Rtexre,1763,972,100,0,3,0,1762,945,100,0,3,0,790,1000,0,0,0,0
Bonfire,3,715321138229673995,rue,808,1052,100,6,5,55,691,1103,100,6,5,55,581,1002,0,0,0,0
Bonfire,3,235035583473385472,ryan,264,1150,100,20,12,63,282,1172,84,19,8,70,418,1129,16,1,4,20
Bonfire,3,774286670958821417,Rydz,330,1127,100,9,5,64,620,1108,93,8,5,62,322,1146,7,1,0,100
Bonfire,3,552378687673073695,rylo,115,1201,100,110,33,77,28,1301,81,101,15,87,463,1101,19,9,18,33
Bonfire,3,714912865219379252,Ryqeux,778,1054,100,14,13,52,358,1156,74,14,6,70,1780,952,26,0,7,0
Bonfire,3,325011632868556810,Ryry C5,413,1107,100,7,2,78,107,1228,78,7,0,100,1608,986,22,0,2,0
Bonfire,3,787594994995167243,ryzen.p,880,1046,100,4,10,29,1727,955,86,3,9,25,385,1136,14,1,1,50
Bonfire,3,197085383127728128,rz,137,1190,100,39,22,64,275,1173,82,37,13,74,161,1207,18,2,9,18
Bonfire,3,504366823488094208,sadie,263,1151,100,60,32,65,502,1130,84,57,20,74,228,1171,16,3,12,20
Bonfire,3,193668224347406336,saffyflaffy,332,1126,100,23,15,61,471,1136,79,22,8,73,438,1116,21,1,7,13
Bonfire,3,220117850499579904,Sai,661,1068,100,4,1,80,475,1135,100,4,1,80,653,1001,0,0,0,0
Bonfire,3,711221001983361104,SainteJT,130,1193,100,36,16,69,268,1176,81,33,9,79,155,1210,19,3,7,30
Bonfire,3,330063407250276354,samuelobama,200,1168,100,122,61,67,1095,1050,86,114,44,72,34,1286,14,8,17,32
Bonfire,3,300088931758768128,sarah,1704,982,100,3,5,38,1267,1011,88,3,4,43,1778,954,13,0,1,0
Bonfire,3,796468368911761408,SavageKat,764,1055,100,10,6,63,277,1173,81,10,3,77,1788,937,19,0,3,0
Bonfire,3,518534741666955302,Sazzle,904,1042,100,2,1,67,806,1083,100,2,1,67,653,1001,0,0,0,0
Bonfire,3,403343671203725344,ScabberDark,599,1075,100,5,1,83,390,1148,100,5,1,83,581,1002,0,0,0,0
Bonfire,3,429908884522663946,Scarzy,141,1188,100,261,148,64,812,1082,76,238,73,77,28,1295,24,23,75,23
Bonfire,3,552849812316487691,schlatt,138,1190,100,7,3,70,565,1116,60,4,2,67,55,1264,40,3,1,75
Bonfire,3,723630463813419148,Schmock,871,1047,100,56,35,62,873,1069,82,55,20,73,498,1025,18,1,15,6
Bonfire,3,281882153846046720,Schmosby,282,1144,100,141,80,64,1266,1011,81,130,48,73,40,1277,19,11,32,26
Bonfire,3,641684756110508058,Serenity™,339,1124,100,25,15,63,285,1171,80,24,8,75,482,1078,20,1,7,13
Bonfire,3,250847746364276737,setheryallan,642,1070,100,5,3,63,397,1146,88,5,2,71,1361,993,13,0,1,0
Bonfire,3,271705017738592256,sevn,166,1178,100,153,64,71,889,1068,84,145,37,80,32,1288,16,8,27,23
Bonfire,3,748529184372031560,shadow,484,1095,100,10,7,59,131,1216,71,10,2,83,1721,974,29,0,5,0
Bonfire,3,663064315615772692,sharki901,18,1339,100,246,98,72,13,1438,81,231,48,83,100,1240,19,15,50,23
Bonfire,3,762883813469716511,ShawtyIsAFatty,626,1072,100,28,26,52,1096,1050,83,27,18,60,471,1093,17,1,8,11
Bonfire,3,364205641675309057,ShinyUxie1 (),362,1119,100,9,7,56,719,1100,88,8,6,57,379,1137,13,1,1,50
Bonfire,3,133436366620065792,shisuka,687,1065,100,3,0,100,498,1130,100,3,0,100,790,1000,0,0,0,0
Bonfire,3,781653221638275113,ShiverMeTimbers-LGUHZF,1706,982,100,1,4,20,1368,1000,60,1,2,33,1759,963,40,0,2,0
Bonfire,3,389799633817305089,shosh,177,1176,100,90,52,63,742,1095,80,82,32,72,67,1256,20,8,20,29
Bonfire,3,293922046881038336,Shun,486,1094,100,9,5,64,155,1211,79,9,2,82,1689,978,21,0,3,0
Bonfire,3,617462341365137408,Sime,1050,1032,100,1,1,50,848,1073,50,1,0,100,1447,991,50,0,1,0
Bonfire,3,492732183023321088,Simply,48,1224,100,8,1,89,135,1215,67,6,0,100,111,1233,33,2,1,67
Bonfire,3,665011977462087731,Sin,859,1048,100,10,9,53,718,1100,95,10,8,56,1196,996,5,0,1,0
Bonfire,3,287211891791495179,SirTechy Adje,989,1034,100,2,2,50,889,1068,100,2,2,50,790,1000,0,0,0,0
Bonfire,3,659429284682792970,sketchy,464,1099,100,4,3,57,734,1096,43,3,0,100,464,1101,57,1,3,25
Bonfire,3,775560004568481852,skies,181,1174,100,14,13,52,519,1125,74,12,8,60,132,1223,26,2,5,29
Bonfire,3,597465679674998785,Skip,1331,1002,100,2,3,40,1204,1033,80,2,2,50,1729,971,20,0,1,0
Bonfire,3,692257299150012437,slimesznz,864,1048,100,3,4,43,569,1115,57,3,1,75,1668,981,43,0,3,0
Bonfire,3,115166969367363587,Slimone,13,1360,100,166,74,69,21,1359,78,149,38,80,14,1361,22,17,36,32
Bonfire,3,255790074153795584,SlimSnaily,707,1063,100,11,7,61,541,1121,100,11,7,61,509,1005,0,0,0,0
Bonfire,3,762856714038280192,Slixy_OnTop,1200,1021,100,20,20,50,531,1122,75,20,10,67,1795,920,25,0,10,0
Bonfire,3,181124256732676096,Smart Cat,341,1124,100,8,1,89,63,1248,89,8,0,100,787,1000,11,0,1,0
Bonfire,3,526807282416091137,smexy fish,294,1138,100,5,2,71,441,1139,71,4,1,80,374,1138,29,1,1,50
Bonfire,3,433380036704468996,Soalex,403,1108,100,2,0,100,949,1065,50,1,0,100,276,1152,50,1,0,100
Bonfire,3,788785478538493972,Softlysleeping,482,1095,100,12,3,80,202,1195,100,12,3,80,1219,996,0,0,0,0
Bonfire,3,268479910106890240,Sol,43,1234,100,45,18,71,20,1367,73,44,2,96,465,1100,27,1,16,6
Bonfire,3,710843608017928244,SolitaryClaw,1234,1019,100,46,41,53,1793,886,83,44,28,61,284,1151,17,2,13,13
Bonfire,3,697461768477474869,Solo,66,1212,100,15,5,75,128,1219,70,12,2,86,167,1205,30,3,3,50
Bonfire,3,526096113976213527,SoloDolo,411,1107,100,29,27,52,1238,1020,77,26,17,60,181,1195,23,3,10,23
Bonfire,3,466636847670624266,Solovey ʜᴇ/ᴛʜᴇʏ,677,1066,100,70,57,55,1591,980,78,67,32,68,268,1152,22,3,25,11
Bonfire,3,339108006010814465,sosa,59,1213,100,66,28,70,29,1295,78,62,11,85,403,1131,22,4,17,19
Bonfire,3,784549866176249866,sosa,32,1249,100,58,24,71,34,1279,73,51,9,85,141,1218,27,7,15,32
Bonfire,3,178735905819983873,space,262,1151,100,15,4,79,212,1193,89,14,3,82,453,1108,11,1,1,50
Bonfire,3,463690337324498944,SpaceDynamic,538,1083,100,7,1,88,270,1175,100,7,1,88,1426,992,0,0,0,0
Bonfire,3,309516794140426243,Spark,1348,1001,100,77,66,54,1803,792,78,69,42,62,157,1209,22,8,24,25
Bonfire,3,600262904381702154,Speeb,460,1099,100,14,5,74,141,1214,89,14,3,82,1622,985,11,0,2,0
Bonfire,3,414169299046105098,splash,99,1203,100,8,3,73,561,1117,55,4,2,67,31,1289,45,4,1,80
Bonfire,3,328364557724549130,Spook,645,1069,100,7,4,64,395,1147,91,7,3,70,1412,992,9,0,1,0
Bonfire,3,645066427115765773,Spook,252,1155,100,12,14,46,769,1089,73,10,9,53,137,1221,27,2,5,29
Bonfire,3,336288556735528961,Sprinles,519,1087,100,17,9,65,224,1190,88,17,6,74,1627,985,12,0,3,0
Bonfire,3,124076337043472384,StandOnVent,234,1160,100,12,6,67,249,1182,83,11,4,73,372,1138,17,1,2,33
Bonfire,3,724144720913367071,STARID,937,1039,100,4,4,50,797,1084,88,4,3,57,1288,994,13,0,1,0
Bonfire,3,773894912625213451,Starz,11,1389,100,168,64,72,15,1426,78,153,28,85,15,1352,22,15,36,29
Bonfire,3,292028968373190658,Stasious,565,1079,100,4,1,80,344,1159,80,4,0,100,1174,999,20,0,1,0
Bonfire,3,347871217979752460,Stealth,269,1148,100,71,57,55,1613,977,70,59,30,66,22,1319,30,12,27,31
Bonfire,3,361673305758892033,Stella Matutinam 😈 [Luci],548,1082,100,4,1,80,291,1169,80,4,0,100,1259,994,20,0,1,0
Bonfire,3,532656193194295316,STEVO,38,1237,100,9,1,90,126,1219,70,7,0,100,69,1255,30,2,1,67
Bonfire,3,284150949147049985,SticKey,122,1200,100,24,14,63,149,1213,66,20,5,80,206,1187,34,4,9,31
Bonfire,3,350455383271145482,Stillinski,609,1073,100,9,5,64,397,1146,100,9,5,64,653,1001,0,0,0,0
Bonfire,3,790716854984245258,stoner🍃💨💨,555,1080,100,13,17,43,1260,1014,87,12,14,46,312,1147,13,1,3,25
Bonfire,3,711694954677665832,Stractickle,240,1159,100,28,18,61,509,1128,80,26,11,70,190,1190,20,2,7,22
Bonfire,3,735685675113775104,Stray Cat,342,1124,100,4,2,67,587,1112,67,3,1,75,390,1136,33,1,1,50
Bonfire,3,783435549138092062,SubSub,499,1091,100,10,10,50,736,1096,70,9,5,64,481,1086,30,1,5,17
Bonfire,3,793719069105848320,Sub Zero,386,1111,100,15,7,68,66,1246,82,15,3,83,1708,976,18,0,4,0
Bonfire,3,251300012565200899,sully,296,1138,100,23,14,62,405,1146,84,22,9,71,405,1130,16,1,5,17
Bonfire,3,433835105237204992,Sully,940,1038,100,8,9,47,684,1104,82,8,6,57,1725,973,18,0,3,0
Bonfire,3,577594155757338625,Summer,368,1117,100,9,3,75,52,1252,83,9,1,90,1663,982,17,0,2,0
Bonfire,3,740846417467146290,Sunspot,466,1098,100,16,11,59,632,1107,81,15,7,68,477,1089,19,1,4,20
Bonfire,3,747198339400859780,supah,284,1142,100,16,12,57,255,1180,75,15,6,71,460,1104,25,1,6,14
Bonfire,3,714912865219379252,Supperman1269,1498,999,100,2,4,33,1275,1005,100,2,4,33,1336,993,0,0,0,0
Bonfire,3,305751227109605378,Susmafian,224,1163,100,36,26,58,786,1085,76,31,16,66,96,1241,24,5,10,33
Bonfire,3,778785431260626976,Sus_spicious,1290,1010,100,8,5,62,521,1125,69,8,1,89,1800,896,31,0,4,0
Bonfire,3,550524824540151829,SwaggyGoose,111,1202,100,32,16,67,354,1157,83,29,11,73,85,1246,17,3,5,38
Bonfire,3,495374691574480916,Swayz,438,1102,100,30,4,88,31,1289,94,30,2,94,1797,915,6,0,2,0
Bonfire,3,318782739278987265,sweet.,159,1181,100,120,64,65,754,1092,79,108,38,74,46,1269,21,12,26,32
Bonfire,3,287682992569319425,sym,223,1163,100,21,8,72,47,1258,76,20,2,91,487,1068,24,1,6,14
Bonfire,3,750902874850066497,Tambo,670,1067,100,4,1,80,486,1134,100,4,1,80,790,1000,0,0,0,0
Bonfire,3,763184343065034774,TaraDactyl,507,1090,100,10,6,63,217,1192,81,10,3,77,1587,987,19,0,3,0
Bonfire,3,240627512680513546,Tattletale,206,1167,100,42,24,64,371,1154,79,39,13,75,218,1180,21,3,11,21
Bonfire,3,755157020126085193,TaurusJack,1804,867,100,39,55,41,1807,707,73,37,32,54,497,1026,27,2,23,8
Bonfire,3,345697194461888513,Taxer,174,1176,100,24,12,67,80,1238,83,23,7,77,444,1114,17,1,5,17
Bonfire,3,784724180839039008,Tayto,1808,488,100,49,19,72,1808,482,84,45,12,79,1808,494,16,4,7,36
Bonfire,3,709536162317860895,TBNRHoodie,97,1204,100,22,11,67,280,1172,85,20,8,71,105,1235,15,2,3,40
Bonfire,3,764911314866274314,tea,323,1130,100,3,0,100,645,1106,67,2,0,100,260,1153,33,1,0,100
Bonfire,3,740751467459248279,Team Guy,908,1042,100,3,2,60,813,1082,100,3,2,60,581,1002,0,0,0,0
Bonfire,3,493106221159546901,TEMPO,185,1173,100,39,26,60,1075,1056,75,32,17,65,29,1290,25,7,9,44
Bonfire,3,742038300055044126,TFK_Soccerdude,471,1098,100,16,7,70,161,1208,87,16,4,80,1589,987,13,0,3,0
Bonfire,3,791410467217604620,thatgirl,503,1090,100,8,5,62,187,1200,77,8,2,80,1673,980,23,0,3,0
Bonfire,3,704526808590057522,That kid #gekke rank,359,1119,100,23,16,59,563,1117,82,22,10,69,430,1121,18,1,6,14
Bonfire,3,345981361397694465,THEAMONGUS,821,1051,100,2,0,100,689,1103,100,2,0,100,790,1000,0,0,0,0
Bonfire,3,712276988387131452,TheBritishKid,442,1102,100,6,0,100,172,1204,100,6,0,100,790,1000,0,0,0,0
Bonfire,3,650149050238107658,thelaurenturner,772,1054,100,17,13,57,479,1135,87,17,9,65,1718,974,13,0,4,0
Bonfire,3,223593781876883456,thelegenddbn,1019,1033,100,1,0,100,965,1065,100,1,0,100,653,1001,0,0,0,0
Bonfire,3,789688434192023603,Therapist/Simp Loser,1166,1024,100,31,15,67,1064,1057,96,31,13,70,1547,990,4,0,2,0
Bonfire,3,658037998125973524,Therealccab,135,1191,100,34,19,64,562,1117,77,29,12,71,54,1264,23,5,7,42
Bonfire,3,527784719136456734,TheStickyBerry,267,1149,100,55,35,61,598,1111,84,53,23,70,203,1187,16,2,12,14
Bonfire,3,724688996055384136,The Big E (omen),254,1154,100,6,2,75,316,1165,75,5,1,83,336,1144,25,1,1,50
Bonfire,3,601588781304512512,Thunder Buddies,553,1081,100,4,0,100,349,1158,100,4,0,100,528,1003,0,0,0,0
Bonfire,3,156233027519905792,Tigger,644,1069,100,4,3,57,389,1148,57,4,0,100,1455,991,43,0,3,0
Bonfire,0,204423750634962944,Tim,,,,,,,,,,,,,,,,,,
Bonfire,3,715961565731618877,TimBee BAFLBF,549,1082,100,96,24,80,54,1251,73,84,4,95,1798,912,27,12,20,38
Bonfire,3,539972905434349579,Timezi,638,1070,100,5,1,83,434,1140,100,5,1,83,790,1000,0,0,0,0
Bonfire,3,365258044893822986,TitaNiuM,966,1035,100,8,9,47,869,1070,100,8,9,47,790,1000,0,0,0,0
Bonfire,3,733443819021795461,Toast,641,1070,100,6,3,67,468,1136,100,6,3,67,528,1003,0,0,0,0
Bonfire,3,487977983857000459,Toastie,201,1168,100,12,7,63,197,1196,84,11,5,69,368,1139,16,1,2,33
Bonfire,3,779017533457170503,Tomm,1315,1004,100,7,10,41,1160,1040,82,7,7,50,1745,968,18,0,3,0
Bonfire,3,365984340284276747,Tonyforprez,153,1183,100,33,20,62,726,1099,81,30,13,70,51,1267,19,3,7,30
Bonfire,3,330264454476595200,tonyjrr,237,1160,100,21,13,62,1029,1062,82,18,10,64,66,1257,18,3,3,50
Bonfire,3,500812984088526855,TOON,1133,1028,100,2,1,67,959,1065,100,2,1,67,1465,991,0,0,0,0
Bonfire,3,135757310315200512,TOPNOTCH,226,1163,100,9,3,75,176,1202,75,8,1,89,426,1124,25,1,2,33
Bonfire,3,641031589119393800,ToriCat113,353,1120,100,8,6,57,664,1105,86,7,5,58,386,1136,14,1,1,50
Bonfire,3,164606797129318401,tri,1107,1029,100,1,1,50,941,1065,50,1,0,100,1290,994,50,0,1,0
Bonfire,3,536218527020089355,Trigger,289,1140,100,12,10,55,278,1173,73,11,5,69,454,1108,27,1,5,17
Bonfire,3,751854542844592128,Trimo,1213,1020,100,1,2,33,1134,1043,67,1,1,50,1184,997,33,0,1,0
Bonfire,3,715346614184575137,Trip,518,1087,100,13,8,62,203,1195,81,13,4,76,1675,980,19,0,4,0
Bonfire,3,344212703671222273,Truth - Worst Imposter,287,1142,100,23,17,58,746,1094,80,21,11,66,192,1189,20,2,6,25
Bonfire,3,282571653597364224,Tsompas,493,1092,100,6,2,75,219,1191,88,6,1,86,1321,993,13,0,1,0
Bonfire,3,332036213831893000,TTV Protostealth,253,1155,100,9,5,64,269,1175,79,8,3,73,395,1135,21,1,2,33
Bonfire,3,246994098408521730,Tuggy,277,1145,100,6,3,67,448,1139,78,5,2,71,272,1152,22,1,1,50
Bonfire,3,714159627419386027,TURF LTFICF,815,1052,100,9,9,50,481,1135,72,9,4,69,1743,969,28,0,5,0
Bonfire,3,499017336389369870,TwistedJayy,988,1034,100,4,6,40,768,1090,70,4,3,57,1693,977,30,0,3,0
Bonfire,3,761749759387762708,Tyfrmda919 A Heartbreaker,343,1124,100,147,95,61,1225,1026,83,139,62,69,133,1222,17,8,33,20
Bonfire,3,315298244748115969,Tyreek Law',163,1179,100,168,87,66,272,1174,81,157,50,76,211,1184,19,11,37,23
Bonfire,3,797853742497923142,tyvokzz,196,1169,100,11,5,69,174,1203,81,10,3,77,393,1135,19,1,2,33
Bonfire,3,454555159025025034,Unrxal,1227,1019,100,1,1,50,1086,1054,50,1,0,100,1626,985,50,0,1,0
Bonfire,0,482925183427018753,URSS,,,,,,,,,,,,,,,,,,
Bonfire,3,235879638411378689,uSolo,57,1213,100,71,31,70,48,1255,75,64,13,83,227,1172,25,7,18,28
Bonfire,3,774489682876170280,uSolo,421,1104,100,29,8,78,77,1240,89,29,4,88,1746,968,11,0,4,0
Bonfire,3,645726398731911189,uzicartier,239,1159,100,12,9,57,175,1203,71,11,4,73,443,1115,29,1,5,17
Bonfire,3,568872767529943060,u smell like ᶠᶦˢʰ,1738,976,100,0,2,0,1741,951,100,0,2,0,556,1002,0,0,0,0
Bonfire,3,446752202682531850,v4rel4,1504,998,100,0,1,0,1310,1001,0,0,0,0,1221,995,100,0,1,0
Bonfire,3,652593778586026014,Vailynx,160,1181,100,19,15,56,452,1137,76,17,9,65,129,1224,24,2,6,25
Bonfire,3,796873372264693780,vanilla,136,1190,100,15,5,75,79,1239,85,14,3,82,355,1142,15,1,2,33
Bonfire,3,713216712434253887,vegetable,1145,1026,100,5,7,42,1103,1049,92,5,6,45,538,1003,8,0,1,0
Bonfire,3,425359159735615488,verbby,1615,990,100,0,1,0,1605,978,100,0,1,0,539,1003,0,0,0,0
Bonfire,3,578051865988562954,Versehen,307,1135,100,21,18,54,976,1065,77,19,11,63,163,1206,23,2,7,22
Bonfire,3,471536551281688576,VERYRARE,610,1073,100,4,2,67,357,1156,67,4,0,100,1550,990,33,0,2,0
Bonfire,3,400770896392093708,Vezix,662,1068,100,5,4,56,437,1140,78,5,2,71,1226,995,22,0,2,0
Bonfire,3,737709879245930588,vibewness,489,1093,100,6,2,75,180,1201,75,6,0,100,1602,986,25,0,2,0
Bonfire,3,795119401807511562,vic.d,304,1136,100,6,3,67,535,1122,89,5,3,63,297,1150,11,1,0,100
Bonfire,3,336310548872560640,Vice,445,1101,100,13,2,87,100,1231,100,13,2,87,1728,972,0,0,0,0
Bonfire,3,545671379316506642,ViceRoy Ƹ̵̡Ӝ̵̨̄Ʒ,65,1212,100,63,34,65,101,1230,74,57,15,79,182,1194,26,6,19,24
Bonfire,3,463367389942251520,VIII,492,1093,100,14,5,74,244,1184,100,14,5,74,581,1002,0,0,0,0
Bonfire,3,374330556881567745,Vybes,80,1207,100,72,37,66,86,1236,80,67,20,77,221,1179,20,5,17,23
Bonfire,3,325755126973202442,vyybz,685,1065,100,7,3,70,330,1162,90,7,2,78,1742,969,10,0,1,0
Bonfire,3,267073652313292800,Wabbit,9,1404,100,90,22,80,17,1382,76,74,11,87,7,1425,24,16,11,59
Bonfire,3,465706495808634880,walshXV,102,1203,100,97,40,71,228,1189,80,90,20,82,143,1216,20,7,20,26
Bonfire,3,510215076892901414,Wanted,303,1136,100,6,3,67,567,1116,89,5,3,63,245,1156,11,1,0,100
Bonfire,3,527184855159799828,Watermelooooone,1714,981,100,0,1,0,1704,968,100,0,1,0,1336,993,0,0,0,0
Bonfire,3,541710670576615464,weasl,514,1088,100,4,1,80,266,1176,80,4,0,100,788,1000,20,0,1,0
Bonfire,3,700926924440207361,Webby,47,1228,100,44,27,62,162,1207,70,38,12,76,81,1249,30,6,15,29
Bonfire,3,774375428214882305,Weeb,272,1147,100,11,11,50,235,1186,64,10,4,71,455,1107,36,1,7,13
Bonfire,3,737485573337383054,Weet Bix,142,1188,100,71,36,66,571,1115,71,58,18,76,57,1261,29,13,18,42
Bonfire,3,205493235433340929,White DXPCDF,1289,1010,100,1,1,50,1214,1029,100,1,1,50,1426,992,0,0,0,0
Bonfire,3,502142736754016259,willeum,327,1128,100,18,14,56,438,1140,75,17,7,71,439,1116,25,1,7,13
Bonfire,3,709482608765173830,Willi,860,1048,100,2,2,50,609,1109,50,2,0,100,1593,987,50,0,2,0
Bonfire,3,305851021844938765,Ws,878,1046,100,3,3,50,633,1107,67,3,1,75,1612,985,33,0,2,0
Bonfire,3,345320879779217408,wwwDOTgov,1760,974,100,0,3,0,1721,958,67,0,2,0,1557,990,33,0,1,0
Bonfire,3,780941973115895818,xbl_Corcted,753,1056,100,3,1,75,510,1128,75,3,0,100,1629,985,25,0,1,0
Bonfire,3,787155763159498772,XDXDXD,1172,1023,100,1,0,100,1079,1055,100,1,0,100,1426,992,0,0,0,0
Bonfire,3,740391237034704907,Xd_Dragon,504,1090,100,11,6,65,238,1186,88,11,4,73,1288,994,12,0,2,0
Bonfire,3,376887690697768963,XM,346,1123,100,56,34,62,732,1097,83,54,21,72,299,1149,17,2,13,13
Bonfire,3,628314459353382914,xoxaal,451,1101,100,19,14,58,1135,1043,67,15,7,68,241,1158,33,4,7,36
Bonfire,3,305188879861022721,Xsinl,93,1205,100,17,7,71,380,1151,54,10,3,77,63,1258,46,7,4,64
Bonfire,3,471456842103521280,xup,96,1204,100,150,37,80,23,1344,87,140,22,86,488,1065,13,10,15,40
Bonfire,3,525105179360493569,Yikes,521,1087,100,67,45,60,1783,915,81,61,30,67,62,1258,19,6,15,29
Bonfire,3,707495904109789205,yikes,639,1070,100,21,22,49,1219,1026,77,20,13,61,445,1114,23,1,9,10
Bonfire,3,741642428171419729,Yoalington🐸,709,1063,100,97,69,58,1772,928,77,89,39,70,179,1197,23,8,30,21
Bonfire,3,401293484117458944,Yogg-Saron ☃,1047,1032,100,1,0,100,973,1065,100,1,0,100,790,1000,0,0,0,0
Bonfire,3,239129664264732674,Yung Doggy,611,1073,100,6,3,67,396,1147,100,6,3,67,790,1000,0,0,0,0
Bonfire,3,257988824083333121,Yuno,187,1173,100,25,13,66,78,1239,76,24,5,83,458,1106,24,1,8,11
Bonfire,3,511602846634868756,yvonne,865,1048,100,90,74,55,1784,914,76,83,41,67,213,1182,24,7,33,18
Bonfire,3,664641156960747520,Zac,62,1213,100,46,18,72,200,1196,78,41,9,82,120,1229,22,5,9,36
Bonfire,3,272354616640012288,zactan,405,1108,100,13,6,68,98,1232,79,13,2,87,1636,984,21,0,4,0
Bonfire,3,714912865219379252,Zag,215,1165,100,104,62,63,427,1142,74,96,27,78,195,1188,26,8,35,19
Bonfire,3,165376227014606848,zagwag,1,1762,100,375,118,76,1,2073,76,343,33,91,5,1451,24,32,85,27
Bonfire,3,208350295690838016,Zaku,528,1086,100,5,2,71,251,1182,71,5,0,100,1562,990,29,0,2,0
Bonfire,3,505521119433064448,Zendeerr,70,1211,100,30,12,71,144,1214,79,27,6,82,160,1207,21,3,6,33
Bonfire,3,260466271928320000,Zeus : ?,886,1045,100,2,3,40,639,1107,40,2,0,100,1649,983,60,0,3,0
Bonfire,3,226013767232782336,Ziel,723,1061,100,1,2,33,1613,977,33,0,1,0,332,1145,67,1,1,50
Bonfire,3,786816151946133546,Zifhr,108,1202,100,41,7,85,157,1210,79,34,4,89,184,1193,21,7,3,70
Bonfire,3,225634509373046784,Zlider,58,1213,100,25,10,71,70,1243,80,23,5,82,212,1183,20,2,5,29
Bonfire,3,333684651866587137,zoba9k-snitchK,540,1083,100,11,6,65,321,1164,94,11,5,69,580,1002,6,0,1,0
Bonfire,3,520864157227024384,Zoldeye,249,1157,100,6,1,86,320,1164,86,5,1,83,301,1149,14,1,0,100
Bonfire,3,325671528467529728,Zordlin (momo fan club),45,1232,100,9,0,100,130,1216,78,7,0,100,82,1248,22,2,0,100
